FID_1,CB2010,BoroCode,BoroName,CT2010,BCTCB2010,Shape_Leng,Shape_Area,Count_,AboveAverage
1623,2014,5,Staten Island,20801,50208012014,1269.7864,50283.57833,0,0
1624,2014,5,Staten Island,20803,50208032014,2272.681842,225722.0971,0,0
1625,2014,5,Staten Island,20804,50208042014,1998.653715,209976.9927,0,0
1626,2014,5,Staten Island,24402,50244022014,1532.743093,112890.2837,0,0
1627,2014,5,Staten Island,24800,50248002014,2386.388945,326311.1511,0,0
1628,2014,5,Staten Island,27702,50277022014,3114.932958,399728.1539,0,0
1629,2014,5,Staten Island,30301,50303012014,1471.784922,126930.1505,0,0
1630,2015,5,Staten Island,2100,50021002015,1069.766109,64422.44836,0,0
1631,2015,5,Staten Island,7000,50070002015,2138.684802,177537.9193,1,1
1632,2015,5,Staten Island,11202,50112022015,1430.709669,116008.4057,0,0
1633,2015,5,Staten Island,12100,50121002015,1148.674181,74821.65832,0,0
1634,2015,5,Staten Island,13201,50132012015,1734.524243,174698.4207,0,0
1635,2015,5,Staten Island,13203,50132032015,1737.03845,162725.8773,0,0
1636,2015,5,Staten Island,13204,50132042015,1714.904325,179333.6886,0,0
1637,2015,5,Staten Island,13400,50134002015,1217.147085,90043.21093,0,0
1638,2015,5,Staten Island,13800,50138002015,1649.573623,146495.4446,0,0
1639,2015,5,Staten Island,14605,50146052015,1592.439074,134795.5907,0,0
1640,2015,5,Staten Island,14700,50147002015,2002.079717,187512.1592,0,0
1641,2015,5,Staten Island,16901,50169012015,1447.548706,98601.11473,0,0
1642,2015,5,Staten Island,17009,50170092015,1661.367228,125027.5009,0,0
1643,2015,5,Staten Island,17011,50170112015,1802.083835,159239.7499,0,0
1644,2015,5,Staten Island,17012,50170122015,1567.142924,136733.7818,0,0
1645,2015,5,Staten Island,17700,50177002015,2612.952313,266350.6066,0,0
1646,2015,5,Staten Island,18901,50189012015,1587.235009,137560.5687,0,0
1647,2015,5,Staten Island,18902,50189022015,1371.711009,110828.4685,0,0
1648,2015,5,Staten Island,19700,50197002015,1179.741453,75888.24279,0,0
1649,2015,5,Staten Island,20801,50208012015,2791.631878,404739.6446,0,0
1650,2015,5,Staten Island,20803,50208032015,2335.776875,234848.7832,0,0
1651,2015,5,Staten Island,20804,50208042015,1828.262505,150112.1418,0,0
1652,2015,5,Staten Island,23900,50239002015,1654.550604,155477.5153,0,0
1653,2015,5,Staten Island,30301,50303012015,1553.78204,137919.8422,0,0
1654,2016,5,Staten Island,2100,50021002016,1399.371083,105547.3183,1,1
1655,2016,5,Staten Island,7000,50070002016,1727.59153,153174.9803,0,0
1656,2016,5,Staten Island,9601,50096012016,2335.176262,225739.1414,0,0
1657,2016,5,Staten Island,11201,50112012016,4969.134119,1207608.535,0,0
1658,2016,5,Staten Island,11202,50112022016,1452.808356,119092.6828,0,0
1659,2016,5,Staten Island,11401,50114012016,2394.993268,255253.8207,1,1
1660,2016,5,Staten Island,12100,50121002016,1652.286008,147729.4235,0,0
1661,2016,5,Staten Island,13203,50132032016,1651.676,141065.8312,0,0
1662,2016,5,Staten Island,13204,50132042016,1222.720779,90380.84012,0,0
1663,2016,5,Staten Island,13400,50134002016,1329.596029,108906.2027,0,0
1664,2016,5,Staten Island,13800,50138002016,1766.354821,161079.2007,0,0
1665,2016,5,Staten Island,14604,50146042016,1257.255455,82151.73961,0,0
1666,2016,5,Staten Island,14605,50146052016,1315.482978,102411.0834,0,0
1667,2016,5,Staten Island,16901,50169012016,1572.045389,133030.0774,0,0
1668,2016,5,Staten Island,17009,50170092016,803.8104603,25646.63922,0,0
1669,2016,5,Staten Island,17011,50170112016,1529.660229,123146.4367,0,0
1670,2016,5,Staten Island,17012,50170122016,1588.637283,142707.011,0,0
1671,2016,5,Staten Island,17600,50176002016,1525.833874,121968.4974,0,0
1672,2016,5,Staten Island,18901,50189012016,1818.201153,164279.2126,0,0
1673,2016,5,Staten Island,18902,50189022016,2393.881933,248291.8443,0,0
1674,2016,5,Staten Island,19700,50197002016,1275.500543,94417.7124,0,0
1675,2016,5,Staten Island,19800,50198002016,2442.983253,280876.4725,0,0
1676,2016,5,Staten Island,20801,50208012016,931.8004466,34238.18001,0,0
1677,2016,5,Staten Island,20804,50208042016,1919.100998,174067.6638,0,0
1678,2016,5,Staten Island,23900,50239002016,1445.749638,107912.4993,0,0
1679,2016,5,Staten Island,24402,50244022016,1556.379803,133972.3804,0,0
1680,2016,5,Staten Island,25100,50251002016,1440.022333,119693.3421,0,0
1681,2016,5,Staten Island,27301,50273012016,2923.250729,316714.3439,0,0
1682,2016,5,Staten Island,27900,50279002016,1552.70031,138446.9594,0,0
1683,2016,5,Staten Island,30301,50303012016,1560.334266,139291.1423,0,0
1684,2017,5,Staten Island,2100,50021002017,1370.307508,93120.88136,0,0
1685,2017,5,Staten Island,9601,50096012017,1714.889543,149367.4518,0,0
1686,2017,5,Staten Island,11201,50112012017,1281.307517,93918.22865,0,0
1687,2017,5,Staten Island,11202,50112022017,1441.119998,117643.4137,0,0
1688,2017,5,Staten Island,12100,50121002017,3233.594644,487623.3955,0,0
1689,2017,5,Staten Island,13201,50132012017,1387.557409,115626.6872,0,0
1690,2017,5,Staten Island,13203,50132032017,2919.428907,387875.5665,0,0
1691,2017,5,Staten Island,13204,50132042017,1222.152333,90380.15799,0,0
1692,2017,5,Staten Island,13400,50134002017,1765.384289,160361.1276,0,0
1693,2017,5,Staten Island,14605,50146052017,1297.72357,99170.4337,0,0
1694,2017,5,Staten Island,14700,50147002017,1317.480155,102148.9827,0,0
1695,2017,5,Staten Island,15603,50156032017,1368.733759,114346.7942,0,0
1696,2017,5,Staten Island,16901,50169012017,1586.650849,136530.4828,0,0
1697,2017,5,Staten Island,17009,50170092017,2017.309731,194973.7338,0,0
1698,2017,5,Staten Island,17011,50170112017,799.7238793,36296.80475,0,0
1699,2017,5,Staten Island,17012,50170122017,2033.266721,196189.5243,0,0
1700,2017,5,Staten Island,17600,50176002017,1650.792306,152817.8159,0,0
1701,2017,5,Staten Island,17700,50177002017,1575.569813,102778.5453,0,0
1702,2017,5,Staten Island,18100,50181002017,1499.340449,121304.4841,0,0
1703,2017,5,Staten Island,18902,50189022017,1520.377053,129792.6998,0,0
1704,2017,5,Staten Island,19800,50198002017,1993.835342,195413.4875,0,0
1705,2017,5,Staten Island,20801,50208012017,524.6535352,16960.06687,0,0
1706,2017,5,Staten Island,20803,50208032017,1318.769205,102358.3859,0,0
1707,2017,5,Staten Island,20804,50208042017,1979.714591,196415.443,0,0
1708,2017,5,Staten Island,22600,50226002017,1038.268362,63440.11896,0,0
1709,2017,5,Staten Island,25100,50251002017,1415.883566,115450.7291,0,0
1710,2018,5,Staten Island,2100,50021002018,1123.639018,72035.8234,0,0
1711,2018,5,Staten Island,7400,50074002018,446.5325761,10854.49022,0,0
1712,2018,5,Staten Island,9601,50096012018,1493.415424,121597.0368,0,0
1713,2018,5,Staten Island,11201,50112012018,1330.276408,106451.1705,0,0
1714,2018,5,Staten Island,11202,50112022018,1429.01425,115576.1225,0,0
1715,2018,5,Staten Island,13203,50132032018,1383.027142,111138.5012,0,0
1716,2018,5,Staten Island,13204,50132042018,1225.632691,91076.31596,0,0
1717,2018,5,Staten Island,13400,50134002018,1410.793715,119233.878,0,0
1718,2018,5,Staten Island,13800,50138002018,1590.105643,138468.164,0,0
1719,2018,5,Staten Island,15603,50156032018,1372.652105,106878.614,0,0
1720,2018,5,Staten Island,16901,50169012018,1163.393015,79374.81413,0,0
1721,2018,5,Staten Island,17005,50170052018,2002.449267,186467.9913,0,0
1722,2018,5,Staten Island,17009,50170092018,707.9698693,14710.52154,0,0
1723,2018,5,Staten Island,17012,50170122018,1886.722422,179399.5025,0,0
1724,2018,5,Staten Island,18100,50181002018,1803.628564,160725.4572,0,0
1725,2018,5,Staten Island,18901,50189012018,1651.723474,148965.5511,0,0
1726,2018,5,Staten Island,18902,50189022018,1885.093727,179501.2589,0,0
1727,2018,5,Staten Island,19800,50198002018,1981.605288,188409.3571,0,0
1728,2018,5,Staten Island,20804,50208042018,1939.573828,184374.7812,0,0
1729,2018,5,Staten Island,22600,50226002018,2889.463316,294897.6088,0,0
1730,2018,5,Staten Island,24402,50244022018,1783.915178,152071.6482,0,0
1731,2019,5,Staten Island,2001,50020012019,1213.818326,83191.03729,0,0
1732,2019,5,Staten Island,9601,50096012019,1300.80296,96922.28751,0,0
1733,2019,5,Staten Island,11201,50112012019,1111.093919,65074.57591,0,0
1734,2019,5,Staten Island,11202,50112022019,1431.69706,116313.5964,0,0
1735,2019,5,Staten Island,13203,50132032019,1681.731444,166546.6375,0,0
1736,2019,5,Staten Island,13204,50132042019,1184.718634,83760.40105,0,0
1737,2019,5,Staten Island,13800,50138002019,1513.796596,129000.0696,0,0
1738,2019,5,Staten Island,15603,50156032019,1171.671197,69772.60804,0,0
1739,2019,5,Staten Island,16901,50169012019,1322.785424,104033.3195,0,0
1740,2019,5,Staten Island,17005,50170052019,1863.396745,168530.0889,0,0
1741,2019,5,Staten Island,17009,50170092019,1997.338342,189850.3534,0,0
1742,2019,5,Staten Island,17012,50170122019,1719.793056,157544.0973,0,0
1743,2019,5,Staten Island,17700,50177002019,641.3037598,22759.59996,0,0
1744,2019,5,Staten Island,18100,50181002019,1749.298226,154610.0155,0,0
1745,2019,5,Staten Island,18901,50189012019,3739.71737,616167.0633,0,0
1746,2019,5,Staten Island,19800,50198002019,2153.475506,238244.9104,0,0
1747,2019,5,Staten Island,20803,50208032019,2396.267482,245140.8357,0,0
1748,2019,5,Staten Island,20804,50208042019,1938.621965,185867.5525,0,0
1749,2019,5,Staten Island,22600,50226002019,1079.584156,68502.49946,0,0
1750,2019,5,Staten Island,24402,50244022019,1866.886522,180710.1778,0,0
1751,2019,5,Staten Island,25100,50251002019,1298.05306,101227.8019,0,0
1752,2020,5,Staten Island,2100,50021002020,1078.084736,67052.20037,0,0
1753,2020,5,Staten Island,7400,50074002020,722.3927435,32232.8183,0,0
1754,2020,5,Staten Island,9601,50096012020,1312.098259,102224.0274,0,0
1755,2020,5,Staten Island,11202,50112022020,1432.678759,116581.4594,0,0
1756,2020,5,Staten Island,13204,50132042020,859.8686611,25089.1497,0,0
1757,2020,5,Staten Island,14604,50146042020,1765.131011,178999.6408,0,0
1758,2020,5,Staten Island,16901,50169012020,1408.628621,123556.8212,0,0
1759,2020,5,Staten Island,17005,50170052020,2126.701475,216421.6322,0,0
1760,2020,5,Staten Island,17009,50170092020,2018.233244,195046.3559,0,0
1761,2020,5,Staten Island,18901,50189012020,754.0604595,32494.50395,0,0
1762,2020,5,Staten Island,19800,50198002020,1830.139885,168617.4706,0,0
1763,2020,5,Staten Island,20803,50208032020,2455.516783,252162.1924,0,0
1764,2020,5,Staten Island,20804,50208042020,1953.415587,187780.4455,0,0
1765,2020,5,Staten Island,24402,50244022020,1018.712896,64847.42274,0,0
1766,2020,5,Staten Island,25100,50251002020,1262.454829,96087.52108,0,0
1767,2020,5,Staten Island,27301,50273012020,787.4245471,36985.46896,0,0
1768,2021,5,Staten Island,2100,50021002021,2046.45855,182083.7621,2,1
1769,2021,5,Staten Island,9601,50096012021,823.0616919,38841.30134,0,0
1770,2021,5,Staten Island,11202,50112022021,1433.060349,116713.971,0,0
1771,2021,5,Staten Island,13204,50132042021,1348.616052,36464.91276,0,0
1772,2021,5,Staten Island,14604,50146042021,1496.6729,137124.9513,0,0
1773,2021,5,Staten Island,16901,50169012021,1259.442291,38494.23317,0,0
1774,2021,5,Staten Island,17005,50170052021,2048.473514,187718.799,0,0
1775,2021,5,Staten Island,17009,50170092021,1944.181586,172836.8027,0,0
1776,2021,5,Staten Island,18901,50189012021,1657.903199,154752.99,0,0
1777,2021,5,Staten Island,19800,50198002021,1998.666079,191349.8558,0,0
1778,2021,5,Staten Island,20803,50208032021,2509.643985,256779.7892,0,0
1779,2021,5,Staten Island,20804,50208042021,1917.572818,180513.0092,0,0
1780,2021,5,Staten Island,24402,50244022021,1557.599393,129466.0079,0,0
1781,2021,5,Staten Island,27301,50273012021,3223.144172,322417.5774,0,0
1782,2022,5,Staten Island,2100,50021002022,1032.466845,41722.46868,0,0
1783,2022,5,Staten Island,7400,50074002022,854.8779055,36893.77637,0,0
1784,2022,5,Staten Island,9601,50096012022,1856.513075,175100.0248,0,0
1785,2022,5,Staten Island,11201,50112012022,1100.161872,59576.54058,0,0
1786,2022,5,Staten Island,11202,50112022022,1416.478018,114761.6749,0,0
1787,2022,5,Staten Island,13204,50132042022,1781.436122,163851.2498,0,0
1788,2022,5,Staten Island,17005,50170052022,2204.622775,223845.6554,0,0
1789,2022,5,Staten Island,17009,50170092022,1001.358193,53677.19371,0,0
1790,2022,5,Staten Island,18901,50189012022,1566.184142,132727.6784,0,0
1791,2022,5,Staten Island,20803,50208032022,2578.687307,268183.3342,0,0
1792,2022,5,Staten Island,20804,50208042022,1931.869561,183409.12,0,0
1793,2022,5,Staten Island,24402,50244022022,2435.446388,254711.177,0,0
1794,2023,5,Staten Island,11202,50112022023,1426.477068,116123.8803,0,0
1795,2023,5,Staten Island,13204,50132042023,1815.33085,165282.8177,0,0
1796,2023,5,Staten Island,13800,50138002023,1265.822083,95743.6427,0,0
1797,2023,5,Staten Island,17005,50170052023,1411.328301,110544.7104,0,0
1798,2023,5,Staten Island,18901,50189012023,1201.867914,88947.23597,0,0
1799,2023,5,Staten Island,20803,50208032023,2631.631666,272672.2837,0,0
1800,2023,5,Staten Island,20804,50208042023,1944.830695,184300.0894,1,1
1801,2023,5,Staten Island,24402,50244022023,2393.495059,238617.9338,0,0
1802,2024,5,Staten Island,2100,50021002024,1299.640385,106350.6513,0,0
1803,2024,5,Staten Island,11201,50112012024,1103.344746,65555.43405,0,0
1804,2024,5,Staten Island,13204,50132042024,1862.553834,170722.8888,0,0
1805,2024,5,Staten Island,16901,50169012024,902.9370283,46312.11439,0,0
1806,2024,5,Staten Island,17005,50170052024,1332.133766,102325.632,0,0
1807,2024,5,Staten Island,18901,50189012024,1748.409059,161432.8174,0,0
1808,2024,5,Staten Island,20803,50208032024,2067.172041,201069.1931,0,0
1809,2024,5,Staten Island,24402,50244022024,2377.290378,234239.3686,0,0
1810,2025,5,Staten Island,11201,50112012025,1225.519984,78905.88154,0,0
1811,2025,5,Staten Island,13204,50132042025,1872.081486,163422.4063,1,1
1812,2025,5,Staten Island,13800,50138002025,2243.859998,229708.8635,0,0
1813,2025,5,Staten Island,16901,50169012025,632.9335072,14369.21463,0,0
1814,2025,5,Staten Island,17005,50170052025,1287.685157,97026.0744,0,0
1815,2025,5,Staten Island,18901,50189012025,1025.543835,65220.7013,0,0
1816,2025,5,Staten Island,24402,50244022025,2390.969728,240178.8163,0,0
1817,2025,5,Staten Island,27301,50273012025,2573.817934,276641.1869,0,0
1818,2026,5,Staten Island,13204,50132042026,1999.182073,203067.7596,0,0
1819,2026,5,Staten Island,18901,50189012026,1772.999352,163521.7156,0,0
1820,2026,5,Staten Island,20803,50208032026,4290.911418,200661.1667,0,0
1821,2026,5,Staten Island,24402,50244022026,2404.865384,245375.6193,0,0
1822,2027,5,Staten Island,18901,50189012027,1780.576374,165928.9758,0,0
